Date,Median income,Population,Mortgage Rate,Interest Rate,property_type,price,Median income_normalized,Population_normalized,Mortgage Rate_normalized,Interest Rate_normalized
2019-02-01,5063.333333333333,12445652.0,4.52,2.0,Townhouse,471800,0.6980922634061513,1.1183345097802309,-0.055295642382228734,0.24459492724655826
2019-03-01,5063.333333333333,12445652.0,4.44,2.0,Townhouse,467900,0.6980922634061513,1.1183345097802309,-0.13988330392210632,0.24459492724655826
2019-04-01,5063.333333333333,12479081.0,4.33,2.0,Townhouse,467900,0.6980922634061513,1.1704470148391468,-0.25619133853943954,0.24459492724655826
2019-05-01,5063.333333333333,12479081.0,4.3,2.0,Townhouse,470800,0.6980922634061513,1.1704470148391468,-0.2879117116168942,0.24459492724655826
2019-06-01,5063.333333333333,12479081.0,4.23,2.0,Townhouse,471900,0.6980922634061513,1.1704470148391468,-0.3619259154642872,0.24459492724655826
2019-07-01,5063.333333333333,12539498.33333333,4.14,2.0,Townhouse,473900,0.6980922634061513,1.2646316625695424,-0.45708703469665124,0.24459492724655826
2019-08-01,5063.333333333333,12539498.33333333,4.08,2.0,Townhouse,479000,0.6980922634061513,1.2646316625695424,-0.5205277808515597,0.24459492724655826
2019-09-01,5063.333333333333,12539498.33333333,4.07,2.0,Townhouse,482400,0.6980922634061513,1.2646316625695424,-0.5311012385440442,0.24459492724655826
2019-10-01,5063.333333333333,12609387.33333333,4.09,2.0,Townhouse,486000,0.6980922634061513,1.3735817019384313,-0.5099543231590751,0.24459492724655826
2019-11-01,5063.333333333333,12609387.33333333,4.09,2.0,Townhouse,488900,0.6980922634061513,1.3735817019384313,-0.5099543231590751,0.24459492724655826
2019-12-01,5063.333333333333,12609387.33333333,4.08,2.0,Townhouse,491400,0.6980922634061513,1.3735817019384313,-0.5205277808515597,0.24459492724655826
2020-01-01,5430.833333333333,12642736.0,4.08,2.0,Townhouse,494300,2.3533316600382124,1.425568975275203,-0.5205277808515597,0.24459492724655826
2020-02-01,5430.833333333333,12642736.0,4.08,2.0,Townhouse,493400,2.3533316600382124,1.425568975275203,-0.5205277808515597,0.24459492724655826
2020-03-01,5430.833333333333,12642736.0,3.9,1.0,Townhouse,492000,2.3533316600382124,1.425568975275203,-0.7108500193162863,-0.5479684804205842
2020-04-01,5430.833333333333,12668980.33333333,3.95,0.5,Townhouse,490600,2.3533316600382124,1.46648129552412,-0.657982730853862,-0.9442501842541555
2020-05-01,5430.833333333333,12668980.33333333,3.86,0.5,Townhouse,491100,2.3533316600382124,1.46648129552412,-0.7531438500862256,-0.9442501842541555
2020-06-01,5430.833333333333,12668980.33333333,3.77,0.5,Townhouse,497500,2.3533316600382124,1.46648129552412,-0.8483049693185887,-0.9442501842541555
2020-07-01,5430.833333333333,12676212.66666667,3.64,0.5,Townhouse,507900,2.3533316600382124,1.4777557879534906,-0.9857599193208911,-0.9442501842541555
2020-08-01,5430.833333333333,12676212.66666667,3.57,0.5,Townhouse,518100,2.3533316600382124,1.4777557879534906,-1.0597741231682851,-0.9442501842541555
2020-09-01,5430.833333333333,12676212.66666667,3.51,0.5,Townhouse,526100,2.3533316600382124,1.4777557879534906,-1.123214869323194,-0.9442501842541555
2020-10-01,5430.833333333333,12675802.0,3.45,0.5,Townhouse,532300,2.3533316600382124,1.4771155992327882,-1.1866556154781023,-0.9442501842541555
2020-11-01,5430.833333333333,12675802.0,3.42,0.5,Townhouse,538000,2.3533316600382124,1.4771155992327882,-1.218375988555557,-0.9442501842541555
2020-12-01,5430.833333333333,12675802.0,3.34,0.5,Townhouse,544500,2.3533316600382124,1.4771155992327882,-1.3029636500954356,-0.9442501842541555
2021-01-01,5276.666666666667,12686097.0,3.3,0.5,Townhouse,551900,1.658956856462407,1.493164486114883,-1.3452574808653748,-0.9442501842541555
2021-02-01,5276.666666666667,12686097.0,3.25,0.5,Townhouse,565600,1.658956856462407,1.493164486114883,-1.3981247693277987,-0.9442501842541555
2021-03-01,5276.666666666667,12686097.0,3.26,0.5,Townhouse,582800,1.658956856462407,1.493164486114883,-1.387551311635314,-0.9442501842541555
2021-04-01,5276.666666666667,12713639.33333333,3.25,0.5,Townhouse,593900,1.658956856462407,1.5361002599988616,-1.3981247693277987,-0.9442501842541555
2021-05-01,5276.666666666667,12713639.33333333,3.25,0.5,Townhouse,605500,1.658956856462407,1.5361002599988616,-1.3981247693277987,-0.9442501842541555
2021-06-01,5276.666666666667,12713639.33333333,3.26,0.5,Townhouse,615200,1.658956856462407,1.5361002599988616,-1.387551311635314,-0.9442501842541555
2021-07-01,5276.666666666667,12746621.33333333,3.2,0.5,Townhouse,621600,1.658956856462407,1.587515936263577,-1.4509920577902224,-0.9442501842541555
2021-08-01,5276.666666666667,12746621.33333333,3.2,0.5,Townhouse,631300,1.658956856462407,1.587515936263577,-1.4509920577902224,-0.9442501842541555
2021-09-01,5276.666666666667,12746621.33333333,3.22,0.5,Townhouse,644500,1.658956856462407,1.587515936263577,-1.429845142405253,-0.9442501842541555
2021-10-01,5276.666666666667,12815623.66666667,3.29,0.5,Townhouse,660900,1.658956856462407,1.6950837499855151,-1.3558309385578593,-0.9442501842541555
2021-11-01,5276.666666666667,12815623.66666667,3.4,0.5,Townhouse,682000,1.658956856462407,1.6950837499855151,-1.2395229039405267,-0.9442501842541555
2021-12-01,5276.666666666667,12815623.66666667,3.45,0.5,Townhouse,695700,1.658956856462407,1.6950837499855151,-1.1866556154781023,-0.9442501842541555
2022-01-01,5066.666666666667,12855344.0,3.44,0.5,Townhouse,723700,0.713105772672658,1.757003821533423,-1.1972290731705875,-0.9442501842541555
2022-02-01,5066.666666666667,12855344.0,3.58,0.5,Townhouse,746300,0.713105772672658,1.757003821533423,-1.0492006654758,-0.9442501842541555
2022-03-01,5066.666666666667,12855344.0,3.77,0.75,Townhouse,757800,0.713105772672658,1.757003821533423,-0.8483049693185887,-0.7461093323373699
2022-04-01,5066.666666666667,12894141.33333333,4.19,1.25,Townhouse,747500,0.713105772672658,1.817485027360867,-0.40421974623422646,-0.3498276285037986
2022-05-01,5066.666666666667,12894141.33333333,4.63,1.25,Townhouse,737600,0.713105772672658,1.817485027360867,0.06101239223510447,-0.3498276285037986
2005-01-01,4487.5,10691670.33333333,5.6,2.75,Apartment_unit,172000,-1.8954914623824055,-1.6159494495787967,1.0866377884061305,0.8390174829969151
2005-02-01,4487.5,10691670.33333333,5.59,2.75,Apartment_unit,173000,-1.8954914623824055,-1.6159494495787967,1.076064330713646,0.8390174829969151
2005-03-01,4487.5,10691670.33333333,5.6,2.75,Apartment_unit,173900,-1.8954914623824055,-1.6159494495787967,1.0866377884061305,0.8390174829969151
2005-04-01,4487.5,10713523.0,5.67,2.75,Apartment_unit,174600,-1.8954914623824055,-1.5818833033519386,1.1606519922535243,0.8390174829969151
2005-05-01,4487.5,10713523.0,5.55,2.75,Apartment_unit,175400,-1.8954914623824055,-1.5818833033519386,1.0337704999437065,0.8390174829969151
2005-06-01,4487.5,10713523.0,5.31,2.75,Apartment_unit,176800,-1.8954914623824055,-1.5818833033519386,0.780007515324071,0.8390174829969151
2005-07-01,4487.5,10747577.33333333,5.26,2.75,Apartment_unit,178100,-1.8954914623824055,-1.528795965468329,0.7271402268616471,0.8390174829969151
2005-08-01,4487.5,10747577.33333333,5.32,2.75,Apartment_unit,179200,-1.8954914623824055,-1.528795965468329,0.7905809730165565,0.8390174829969151
2005-09-01,4487.5,10747577.33333333,5.3,3.0,Apartment_unit,182800,-1.8954914623824055,-1.528795965468329,0.7694340576315865,1.0371583349137008
2005-10-01,4487.5,10784437.0,5.39,3.25,Apartment_unit,184000,-1.8954914623824055,-1.4713353903498154,0.8645951768639495,1.2352991868304863
2005-11-01,4487.5,10784437.0,5.56,3.25,Apartment_unit,186100,-1.8954914623824055,-1.4713353903498154,1.044343957636191,1.2352991868304863
2005-12-01,4487.5,10784437.0,5.6,3.5,Apartment_unit,188200,-1.8954914623824055,-1.4713353903498154,1.0866377884061305,1.433440038747272
2006-01-01,4591.666666666667,10798303.0,5.65,3.75,Apartment_unit,190600,-1.4263192978041555,-1.449719667619643,1.1395050768685553,1.6315808906640576
2006-02-01,4591.666666666667,10798303.0,5.75,3.75,Apartment_unit,193000,-1.4263192978041555,-1.449719667619643,1.245239653793403,1.6315808906640576
2006-03-01,4591.666666666667,10798303.0,5.78,4.0,Apartment_unit,194900,-1.4263192978041555,-1.449719667619643,1.2769600268708576,1.8297217425808432
2006-04-01,4591.666666666667,10823390.33333333,5.88,4.25,Apartment_unit,197300,-1.4263192978041555,-1.4106109959498987,1.3826946037957053,2.0278625944976287
2006-05-01,4591.666666666667,10823390.33333333,6.05,4.5,Apartment_unit,200000,-1.4263192978041555,-1.4106109959498987,1.5624433845679468,2.2260034464144147
2006-06-01,4591.666666666667,10823390.33333333,6.12,4.5,Apartment_unit,202500,-1.4263192978041555,-1.4106109959498987,1.6364575884153407,2.2260034464144147
2006-07-01,4591.666666666667,10857064.33333333,6.26,4.5,Apartment_unit,205100,-1.4263192978041555,-1.358116560120112,1.7844859961101278,2.2260034464144147
2006-08-01,4591.666666666667,10857064.33333333,6.24,4.5,Apartment_unit,208000,-1.4263192978041555,-1.358116560120112,1.7633390807251585,2.2260034464144147
2006-09-01,4591.666666666667,10857064.33333333,6.13,4.5,Apartment_unit,211200,-1.4263192978041555,-1.358116560120112,1.6470310461078255,2.2260034464144147
2006-10-01,4591.666666666667,10893613.0,6.01,4.5,Apartment_unit,212200,-1.4263192978041555,-1.3011408032454383,1.5201495537980076,2.2260034464144147
2006-11-01,4591.666666666667,10893613.0,5.99,4.5,Apartment_unit,213300,-1.4263192978041555,-1.3011408032454383,1.4990026384130384,2.2260034464144147
2006-12-01,4591.666666666667,10893613.0,5.89,4.5,Apartment_unit,215100,-1.4263192978041555,-1.3011408032454383,1.3932680614881898,2.2260034464144147
2007-01-01,4732.5,10905949.33333333,5.91,4.5,Apartment_unit,217300,-0.7919985312943648,-1.2819096795731284,1.41441497687316,2.2260034464144147
2007-02-01,4732.5,10905949.33333333,6.0,4.5,Apartment_unit,219200,-0.7919985312943648,-1.2819096795731284,1.5095760961055231,2.2260034464144147
2007-03-01,4732.5,10905949.33333333,5.91,4.5,Apartment_unit,221900,-0.7919985312943648,-1.2819096795731284,1.41441497687316,2.2260034464144147
2007-04-01,4732.5,10928654.66666667,5.92,4.5,Apartment_unit,224200,-0.7919985312943648,-1.2465143103368954,1.4249884345656445,2.2260034464144147
2007-05-01,4732.5,10928654.66666667,6.01,4.5,Apartment_unit,226700,-0.7919985312943648,-1.2465143103368954,1.5201495537980076,2.2260034464144147
2007-06-01,4732.5,10928654.66666667,6.51,4.5,Apartment_unit,229000,-0.7919985312943648,-1.2465143103368954,2.0488224384222478,2.2260034464144147
2007-07-01,4732.5,10962962.0,6.6,4.75,Apartment_unit,231100,-0.7919985312943648,-1.1930325704735703,2.143983557654611,2.4241442983312003
2007-08-01,4732.5,10962962.0,6.62,4.75,Apartment_unit,232800,-0.7919985312943648,-1.1930325704735703,2.1651304730395813,2.4241442983312003
2007-09-01,4732.5,10962962.0,6.61,4.75,Apartment_unit,234700,-0.7919985312943648,-1.1930325704735703,2.1545570153470965,2.4241442983312003
2007-10-01,4732.5,11000639.33333333,6.69,4.75,Apartment_unit,236300,-0.7919985312943648,-1.134297333884392,2.239144676886975,2.4241442983312003
2007-11-01,4732.5,11000639.33333333,6.73,4.75,Apartment_unit,238600,-0.7919985312943648,-1.134297333884392,2.2814385076569144,2.4241442983312003
2007-12-01,4732.5,11000639.33333333,6.75,4.5,Apartment_unit,240300,-0.7919985312943648,-1.134297333884392,2.3025854230418834,2.2260034464144147
2008-01-01,4784.166666666667,11016754.0,6.81,4.25,Apartment_unit,241800,-0.5592891376635521,-1.109176162201435,2.366026169196792,2.0278625944976287
2008-02-01,4784.166666666667,11016754.0,6.72,4.25,Apartment_unit,242200,-0.5592891376635521,-1.109176162201435,2.2708650499644287,2.0278625944976287
2008-03-01,4784.166666666667,11016754.0,6.6,3.75,Apartment_unit,242500,-0.5592891376635521,-1.109176162201435,2.143983557654611,1.6315808906640576
2008-04-01,4784.166666666667,11042464.66666667,6.4,3.25,Apartment_unit,241700,-0.5592891376635521,-1.0690957755091937,1.9325144038049156,1.2352991868304863
2008-05-01,4784.166666666667,11042464.66666667,6.21,3.25,Apartment_unit,240700,-0.5592891376635521,-1.0690957755091937,1.7316187076477039,1.2352991868304863
2008-06-01,4784.166666666667,11042464.66666667,6.2,3.25,Apartment_unit,239200,-0.5592891376635521,-1.0690957755091937,1.7210452499552193,1.2352991868304863
2008-07-01,4784.166666666667,11082432.66666667,6.37,3.25,Apartment_unit,237900,-0.5592891376635521,-1.0067896161207956,1.900794030727461,1.2352991868304863
2008-08-01,4784.166666666667,11082432.66666667,6.25,3.25,Apartment_unit,236100,-0.5592891376635521,-1.0067896161207956,1.7739125384176433,1.2352991868304863
2008-09-01,4784.166666666667,11082432.66666667,6.16,3.25,Apartment_unit,234600,-0.5592891376635521,-1.0067896161207956,1.6787514191852801,1.2352991868304863
2008-10-01,4784.166666666667,11124326.0,6.46,2.5,Apartment_unit,231600,-0.5592891376635521,-0.9414820524704312,1.995955149959824,0.6408766310801295
2008-11-01,4784.166666666667,11124326.0,6.51,2.5,Apartment_unit,228600,-0.5592891376635521,-0.9414820524704312,2.0488224384222478,0.6408766310801295
2008-12-01,4784.166666666667,11124326.0,6.17,1.75,Apartment_unit,226200,-0.5592891376635521,-0.9414820524704312,1.6893248768777647,0.04645407532977262
2009-01-01,4807.5,11142584.66666667,5.78,1.25,Apartment_unit,222300,-0.4541945727980259,-0.9130185968170795,1.2769600268708576,-0.3498276285037986
2009-02-01,4807.5,11142584.66666667,5.28,1.25,Apartment_unit,221100,-0.4541945727980259,-0.9130185968170795,0.7482871422466173,-0.3498276285037986
2009-03-01,4807.5,11142584.66666667,5.14,0.75,Apartment_unit,220300,-0.4541945727980259,-0.9130185968170795,0.6002587345518293,-0.7461093323373699
2009-04-01,4807.5,11170768.33333333,4.79,0.5,Apartment_unit,221500,-0.4541945727980259,-0.8690830476907178,0.2301877153148615,-0.9442501842541555
2009-05-01,4807.5,11170768.33333333,4.62,0.5,Apartment_unit,223200,-0.4541945727980259,-0.8690830476907178,0.05043893454261989,-0.9442501842541555
2009-06-01,4807.5,11170768.33333333,4.9,0.5,Apartment_unit,226400,-0.4541945727980259,-0.8690830476907178,0.34649574993219473,-0.9442501842541555
2009-07-01,4807.5,11210023.0,5.14,0.5,Apartment_unit,229700,-0.4541945727980259,-0.8078889044243056,0.6002587345518293,-0.9442501842541555
2009-08-01,4807.5,11210023.0,5.13,0.5,Apartment_unit,233000,-0.4541945727980259,-0.8078889044243056,0.5896852768593448,-0.9442501842541555
2009-09-01,4807.5,11210023.0,4.97,0.5,Apartment_unit,236300,-0.4541945727980259,-0.8078889044243056,0.4205099537795877,-0.9442501842541555
2009-10-01,4807.5,11252860.33333333,5.0,0.5,Apartment_unit,239900,-0.4541945727980259,-0.74110973813026,0.4522303268570424,-0.9442501842541555
2009-11-01,4807.5,11252860.33333333,5.06,0.5,Apartment_unit,243500,-0.4541945727980259,-0.74110973813026,0.5156710730119508,-0.9442501842541555
2009-12-01,4807.5,11252860.33333333,4.83,0.5,Apartment_unit,246100,-0.4541945727980259,-0.74110973813026,0.2724815460848008,-0.9442501842541555
2010-01-01,4783.333333333333,11269672.0,4.8,0.5,Apartment_unit,249300,-0.5630425149801809,-0.7149020123767036,0.2407611730073461,-0.9442501842541555
2010-02-01,4783.333333333333,11269672.0,4.73,0.5,Apartment_unit,250000,-0.5630425149801809,-0.7149020123767036,0.1667469691599531,-0.9442501842541555
2010-03-01,4783.333333333333,11269672.0,4.71,0.5,Apartment_unit,251000,-0.5630425149801809,-0.7149020123767036,0.145600053774983,-0.9442501842541555
2010-04-01,4783.333333333333,11296820.33333333,5.15,0.5,Apartment_unit,251300,-0.5630425149801809,-0.6725804455283291,0.6108321922443148,-0.9442501842541555
2010-05-01,4783.333333333333,11296820.33333333,5.3,0.5,Apartment_unit,251100,-0.5630425149801809,-0.6725804455283291,0.7694340576315865,-0.9442501842541555
2010-06-01,4783.333333333333,11296820.33333333,5.18,0.75,Apartment_unit,249500,-0.5630425149801809,-0.6725804455283291,0.6425525653217686,-0.7461093323373699
2010-07-01,4783.333333333333,11335300.66666667,5.02,1.0,Apartment_unit,248400,-0.5630425149801809,-0.6125934113513439,0.47337724224201155,-0.5479684804205842
2010-08-01,4783.333333333333,11335300.66666667,4.82,1.0,Apartment_unit,247300,-0.5630425149801809,-0.6125934113513439,0.2619080883923162,-0.5479684804205842
2010-09-01,4783.333333333333,11335300.66666667,4.6,1.25,Apartment_unit,248100,-0.5630425149801809,-0.6125934113513439,0.02929201915764979,-0.3498276285037986
2010-10-01,4783.333333333333,11377510.33333333,4.52,1.25,Apartment_unit,249200,-0.5630425149801809,-0.5467927153179147,-0.055295642382228734,-0.3498276285037986
2010-11-01,4783.333333333333,11377510.33333333,4.45,1.25,Apartment_unit,249900,-0.5630425149801809,-0.5467927153179147,-0.12930984622962174,-0.3498276285037986
2010-12-01,4783.333333333333,11377510.33333333,4.5,1.25,Apartment_unit,251200,-0.5630425149801809,-0.5467927153179147,-0.0764425577671979,-0.3498276285037986
2011-01-01,4770.0,11388877.66666667,4.55,1.25,Apartment_unit,252700,-0.6230965520461954,-0.5290721668169114,-0.023575269304774053,-0.3498276285037986
2011-02-01,4770.0,11388877.66666667,4.68,1.25,Apartment_unit,254100,-0.6230965520461954,-0.5290721668169114,0.11387968069752831,-0.3498276285037986
2011-03-01,4770.0,11388877.66666667,4.7,1.25,Apartment_unit,255400,-0.6230965520461954,-0.5290721668169114,0.13502659608249842,-0.3498276285037986
2011-04-01,4770.0,11410185.0,4.87,1.25,Apartment_unit,256300,-0.6230965520461954,-0.49585614132631384,0.31477537685474005,-0.3498276285037986
2011-05-01,4770.0,11410185.0,4.83,1.25,Apartment_unit,257000,-0.6230965520461954,-0.49585614132631384,0.2724815460848008,-0.3498276285037986
2011-06-01,4770.0,11410185.0,4.6,1.25,Apartment_unit,258700,-0.6230965520461954,-0.49585614132631384,0.02929201915764979,-0.3498276285037986
2011-07-01,4770.0,11446407.0,4.57,1.25,Apartment_unit,259900,-0.6230965520461954,-0.4393896254794725,-0.0024283539198039525,-0.3498276285037986
2011-08-01,4770.0,11446407.0,4.52,1.25,Apartment_unit,260700,-0.6230965520461954,-0.4393896254794725,-0.055295642382228734,-0.3498276285037986
2011-09-01,4770.0,11446407.0,4.42,1.25,Apartment_unit,261500,-0.6230965520461954,-0.4393896254794725,-0.16103021930707642,-0.3498276285037986
2011-10-01,4770.0,11485904.33333333,4.35,1.25,Apartment_unit,261500,-0.6230965520461954,-0.3778171888781124,-0.23504442315447036,-0.3498276285037986
2011-11-01,4770.0,11485904.33333333,4.38,1.25,Apartment_unit,262800,-0.6230965520461954,-0.3778171888781124,-0.20332405007701568,-0.3498276285037986
2011-12-01,4770.0,11485904.33333333,4.36,1.25,Apartment_unit,263300,-0.6230965520461954,-0.3778171888781124,-0.22447096546198483,-0.3498276285037986
2012-01-01,4835.0,11505344.0,4.31,1.25,Apartment_unit,263600,-0.33033312134936826,-0.34751267101905375,-0.27733825392440964,-0.3498276285037986
2012-02-01,4835.0,11505344.0,4.23,1.25,Apartment_unit,263700,-0.33033312134936826,-0.34751267101905375,-0.3619259154642872,-0.3498276285037986
2012-03-01,4835.0,11505344.0,4.21,1.25,Apartment_unit,263800,-0.33033312134936826,-0.34751267101905375,-0.3830728308492573,-0.3498276285037986
2012-04-01,4835.0,11530730.66666667,4.36,1.25,Apartment_unit,264100,-0.33033312134936826,-0.30793736828502505,-0.22447096546198483,-0.3498276285037986
2012-05-01,4835.0,11530730.66666667,4.35,1.25,Apartment_unit,264100,-0.33033312134936826,-0.30793736828502505,-0.23504442315447036,-0.3498276285037986
2012-06-01,4835.0,11530730.66666667,4.25,1.25,Apartment_unit,263400,-0.33033312134936826,-0.30793736828502505,-0.34077900007931805,-0.3498276285037986
2012-07-01,4835.0,11571131.66666667,4.23,1.25,Apartment_unit,262700,-0.33033312134936826,-0.24495620471790464,-0.3619259154642872,-0.3498276285037986
2012-08-01,4835.0,11571131.66666667,4.23,1.25,Apartment_unit,262100,-0.33033312134936826,-0.24495620471790464,-0.3619259154642872,-0.3498276285037986
2012-09-01,4835.0,11571131.66666667,4.2,1.25,Apartment_unit,261800,-0.33033312134936826,-0.24495620471790464,-0.3936462885417419,-0.3498276285037986
2012-10-01,4835.0,11611657.66666667,4.17,1.25,Apartment_unit,261000,-0.33033312134936826,-0.18178017851258488,-0.42536666161919656,-0.3498276285037986
2012-11-01,4835.0,11611657.66666667,4.15,1.25,Apartment_unit,259900,-0.33033312134936826,-0.18178017851258488,-0.4465135770041657,-0.3498276285037986
2012-12-01,4835.0,11611657.66666667,4.15,1.25,Apartment_unit,259800,-0.33033312134936826,-0.18178017851258488,-0.4465135770041657,-0.3498276285037986
2013-01-01,4894.166666666667,11627264.66666667,4.14,1.25,Apartment_unit,259500,-0.06384333186892169,-0.15745040895757265,-0.45708703469665124,-0.3498276285037986
2013-02-01,4894.166666666667,11627264.66666667,4.11,1.25,Apartment_unit,260300,-0.06384333186892169,-0.15745040895757265,-0.488807407774105,-0.3498276285037986
2013-03-01,4894.166666666667,11627264.66666667,4.02,1.25,Apartment_unit,260600,-0.06384333186892169,-0.15745040895757265,-0.5839685270064691,-0.3498276285037986
2013-04-01,4894.166666666667,11652189.0,4.02,1.25,Apartment_unit,260100,-0.06384333186892169,-0.11859583816804012,-0.5839685270064691,-0.3498276285037986
2013-05-01,4894.166666666667,11652189.0,4.02,1.25,Apartment_unit,261100,-0.06384333186892169,-0.11859583816804012,-0.5839685270064691,-0.3498276285037986
2013-06-01,4894.166666666667,11652189.0,4.0,1.25,Apartment_unit,261100,-0.06384333186892169,-0.11859583816804012,-0.6051154423914382,-0.3498276285037986
2013-07-01,4894.166666666667,11693664.0,4.08,1.25,Apartment_unit,261700,-0.06384333186892169,-0.05394041481351125,-0.5205277808515597,-0.3498276285037986
2013-08-01,4894.166666666667,11693664.0,4.14,1.25,Apartment_unit,262900,-0.06384333186892169,-0.05394041481351125,-0.45708703469665124,-0.3498276285037986
2013-09-01,4894.166666666667,11693664.0,4.33,1.25,Apartment_unit,263200,-0.06384333186892169,-0.05394041481351125,-0.25619133853943954,-0.3498276285037986
2013-10-01,4894.166666666667,11736532.33333333,4.4,1.25,Apartment_unit,263800,-0.06384333186892169,0.012887077414807675,-0.18217713469204558,-0.3498276285037986
2013-11-01,4894.166666666667,11736532.33333333,4.39,1.25,Apartment_unit,264400,-0.06384333186892169,0.012887077414807675,-0.1927505923845311,-0.3498276285037986
2013-12-01,4894.166666666667,11736532.33333333,4.39,1.25,Apartment_unit,265300,-0.06384333186892169,0.012887077414807675,-0.1927505923845311,-0.3498276285037986
2014-01-01,4910.833333333333,11749007.66666667,4.38,1.25,Apartment_unit,266700,0.011224214463595358,0.0323348883408097,-0.20332405007701568,-0.3498276285037986
2014-02-01,4910.833333333333,11749007.66666667,4.32,1.25,Apartment_unit,266500,0.011224214463595358,0.0323348883408097,-0.2667647962319241,-0.3498276285037986
2014-03-01,4910.833333333333,11749007.66666667,4.16,1.25,Apartment_unit,266800,0.011224214463595358,0.0323348883408097,-0.43594011931168114,-0.3498276285037986
2014-04-01,4910.833333333333,11773513.33333333,4.02,1.25,Apartment_unit,267500,0.011224214463595358,0.07053679920079518,-0.5839685270064691,-0.3498276285037986
2014-05-01,4910.833333333333,11773513.33333333,4.02,1.25,Apartment_unit,267300,0.011224214463595358,0.07053679920079518,-0.5839685270064691,-0.3498276285037986
2014-06-01,4910.833333333333,11773513.33333333,4.0,1.25,Apartment_unit,268500,0.011224214463595358,0.07053679920079518,-0.6051154423914382,-0.3498276285037986
2014-07-01,4910.833333333333,11811355.33333333,4.01,1.25,Apartment_unit,269200,0.011224214463595358,0.1295287348386995,-0.5945419846989536,-0.3498276285037986
2014-08-01,4910.833333333333,11811355.33333333,4.01,1.25,Apartment_unit,270100,0.011224214463595358,0.1295287348386995,-0.5945419846989536,-0.3498276285037986
2014-09-01,4910.833333333333,11811355.33333333,4.02,1.25,Apartment_unit,271500,0.011224214463595358,0.1295287348386995,-0.5839685270064691,-0.3498276285037986
2014-10-01,4910.833333333333,11851768.33333333,4.0,1.25,Apartment_unit,273700,0.011224214463595358,0.19252860521908707,-0.6051154423914382,-0.3498276285037986
2014-11-01,4910.833333333333,11851768.33333333,4.0,1.25,Apartment_unit,276000,0.011224214463595358,0.19252860521908707,-0.6051154423914382,-0.3498276285037986
2014-12-01,4910.833333333333,11851768.33333333,3.98,1.25,Apartment_unit,276700,0.011224214463595358,0.19252860521908707,-0.6262623577764078,-0.3498276285037986
2015-01-01,4960.0,11857014.33333333,3.96,1.0,Apartment_unit,277300,0.23267347614453004,0.20070660041903546,-0.6474092731613774,-0.5479684804205842
2015-02-01,4960.0,11857014.33333333,3.91,1.0,Apartment_unit,276200,0.23267347614453004,0.20070660041903546,-0.7002765616238014,-0.5479684804205842
2015-03-01,4960.0,11857014.33333333,3.84,1.0,Apartment_unit,278300,0.23267347614453004,0.20070660041903546,-0.7742907654711952,-0.5479684804205842
2015-04-01,4960.0,11868911.33333333,3.76,1.0,Apartment_unit,279300,0.23267347614453004,0.21925284687229235,-0.8588784270110738,-0.5479684804205842
2015-05-01,4960.0,11868911.33333333,3.74,1.0,Apartment_unit,280200,0.23267347614453004,0.21925284687229235,-0.8800253423960429,-0.5479684804205842
2015-06-01,4960.0,11868911.33333333,3.72,1.0,Apartment_unit,281500,0.23267347614453004,0.21925284687229235,-0.9011722577810126,-0.5479684804205842
2015-07-01,4960.0,11901499.33333333,3.71,0.75,Apartment_unit,283600,0.23267347614453004,0.2700543161014035,-0.9117457154734976,-0.7461093323373699
2015-08-01,4960.0,11901499.33333333,3.71,0.75,Apartment_unit,285700,0.23267347614453004,0.2700543161014035,-0.9117457154734976,-0.7461093323373699
2015-09-01,4960.0,11901499.33333333,3.71,0.75,Apartment_unit,288600,0.23267347614453004,0.2700543161014035,-0.9117457154734976,-0.7461093323373699
2015-10-01,4960.0,11941197.0,3.72,0.75,Apartment_unit,291100,0.23267347614453004,0.3319390525575941,-0.9011722577810126,-0.7461093323373699
2015-11-01,4960.0,11941197.0,3.72,0.75,Apartment_unit,293700,0.23267347614453004,0.3319390525575941,-0.9011722577810126,-0.7461093323373699
2015-12-01,4960.0,11941197.0,3.75,0.75,Apartment_unit,296100,0.23267347614453004,0.3319390525575941,-0.8694518847035584,-0.7461093323373699
2016-01-01,4967.5,11957161.33333333,3.76,0.75,Apartment_unit,298800,0.2664538719941639,0.35682586944100053,-0.8588784270110738,-0.7461093323373699
2016-02-01,4967.5,11957161.33333333,3.75,0.75,Apartment_unit,302300,0.2664538719941639,0.35682586944100053,-0.8694518847035584,-0.7461093323373699
2016-03-01,4967.5,11957161.33333333,3.73,0.75,Apartment_unit,304400,0.2664538719941639,0.35682586944100053,-0.890598800088528,-0.7461093323373699
2016-04-01,4967.5,11990135.66666667,3.7,0.75,Apartment_unit,307800,0.2664538719941639,0.40822959413058274,-0.9223191731659822,-0.7461093323373699
2016-05-01,4967.5,11990135.66666667,3.67,0.75,Apartment_unit,312400,0.2664538719941639,0.40822959413058274,-0.9540395462434369,-0.7461093323373699
2016-06-01,4967.5,11990135.66666667,3.66,0.75,Apartment_unit,318400,0.2664538719941639,0.40822959413058274,-0.9646130039359214,-0.7461093323373699
2016-07-01,4967.5,12036934.33333333,3.67,0.75,Apartment_unit,322600,0.2664538719941639,0.4811840873375848,-0.9540395462434369,-0.7461093323373699
